DATE,HEADLINE,TICKER,COMPANY NAME,SECTOR,SUBSECTOR,SERIES,DATE OF LISTING,PAID UP VALUE,MARKET LOT,ISIN NUMBER,FACE VALUE,negative_score,positive_score,neutral_score,compound_score,High,Low,Open,close,volume,adj close,avg High,avg low,avg open,avg close,avg volume,avg adj close,trend
23-01-2023,"J&K Bank Q3 | #3QWithCNBCTV18 

Net profit up 79.1% at Rs 311.6 cr vs Rs 174 cr (YoY)
NII up 26.6% at Rs 1,257.4 cr vs Rs 993.3 cr (YoY)

Gross NPA at Rs 5,946 cr vs Rs 6,064.7 cr (QoQ)
Net NPA at Rs 1,613.6 cr vs Rs 1,566.8 cr (QoQ)",BANKBARODA,Bank of Baroda,Banks - PSU,Banks - PSU,EQ,19-Feb-97,2,1,INE028A01039,2,0.056,0.053,0.891,-0.0516,180.4499969,182.1000061,177.5500031,180.5500031,180.5500031,12719955,218.0100006,219.8600037,214.9800049,216.7300018,216.7300018,20532874.8,bearish
23-01-2023,"IIFL Securities reports Q3 earnings.

▶️Net profit down 25.2% at Rs 64.5 cr Vs Rs 86.2 cr (YoY)

▶️Revenue up 1.8% at Rs 342 cr Vs Rs 336 cr (YoY)",IIFL,IIFL Finance Limited,Finance,Finance,EQ,17-May-05,2,1,INE530B01024,2,0,0.154,0.846,0.6249,492.7999878,493.75,465.5499878,477.4500122,473.5734253,265341,594.2799927,607.2599976,579.0999939,593.3599976,588.5423035,1696426.4,bearish
23-01-2023,"Triveni Turbines reports Q3 earnings.

▶️Net profit up 47.4% at Rs 52.6 cr Vs Rs 35.7 cr (YoY)

▶️Revenue up 44.7% at Rs 325.8 cr Vs Rs 225.2 cr (YoY)

▶️EBITDA up 40.1% at Rs 63.1 cr Vs Rs 45.1 cr (YoY)

▶️Margin at 19.4% Vs 20% (YoY)",TRITURBINE,Triveni Turbine Limited,Electric Equipment,Electric Equipment,EQ,28-Oct-11,1,1,INE152M01016,1,0,0.058,0.942,0.4404,276.0499878,281.25,269.2999878,275.7000122,275.7000122,362320,340.8999939,351.2099976,332.6799927,340.4900024,340.4900024,831788.6,bullish
23-01-2023,"KEI Industries reports Q3 earnings.

▶️Net profit up 27.1% at Rs 128.6 cr Vs Rs 101.2 cr (YoY)

▶️Revenue up 14.1% at Rs 1,784.3 cr Vs Rs 1,563.8 cr (YoY)

▶️EBITDA up 16.2% at Rs 182.1 cr Vs Rs 156.7 cr (YoY)

▶️Margin at 10.2% Vs 10% (YoY)",KEI,KEI Industries Limited,Cables,Cables,EQ,23-Mar-06,2,1,INE878B01027,2,0,0.058,0.942,0.4404,1517.25,1541,1503,1531.050049,1528.297485,65678,1775.32998,1811.1,1755.819995,1787.3,1784.086768,210256.8,bearish
23-01-2023,"Shoppers Stop Q3 | #3QWithCNBCTV18

🛍️Net profit down 18.9% at Rs 62.7 cr vs Rs 77.3 cr (YoY)

🛍️Revenue up 18.7% at Rs 1,137.1 cr vs Rs 958.1 cr (YoY)

🛍️EBITDA up 15.7% at Rs 212.8 cr vs Rs 183.9 cr (YoY)

🛍️Margin at 18.7% vs 19.2% (YoY)",SHOPERSTOP,Shoppers Stop Limited,Retail,Retail,EQ,23-May-05,5,1,INE498B01024,5,0.044,0.058,0.898,0.1779,673.0999756,679.5,641.1500244,667.3499756,667.3499756,37322,816.0299805,825.7299927,804.8199829,813.2200073,813.2200073,26068,bearish
23-01-2023,"Supreme Petrochem reports Q3 earnings.

▶️Net profit up 50.2% at Rs 89.6 cr Vs Rs 59.6 cr (QoQ)

▶️Revenue down 4.4% at Rs 1,180.4 cr Vs Rs 1,234.6 cr (QoQ)

▶️EBITDA up 51.1% at Rs 118.9 cr Vs Rs 78.7 cr (QoQ)

▶️Margin at 10.1% Vs 6.4% (QoQ)",SUPREMEIND,Supreme Industries Limited,Plastics,Plastics,EQ,19-Jul-95,2,1,INE195A01028,2,0,0.124,0.876,0.7579,2361,2385.550049,2353.050049,2351.449951,2351.449951,15009,2891.97998,2919,2851.980029,2871.599951,2871.599951,45253.4,bullish
23-01-2023,"HFCL Q3 reports #Q3 earnings 

⭕️ Profit up 22.7% at Rs 96.1 cr vs Rs 78 cr (YoY)

⭕️ Revenue down 10.6% at Rs 1,085.8 vs Rs 1 215.2 cr (YoY)

⭕️ EBIDTA up 10% at Rs 187.6 cr vs Rs 170.6 cr (YoY)

⭕️ Margin at 17.3%  vs 14%(YoY)",HFCL,HFCL Limited,Telecommunications - Equipment,Telecommunications - Equipment,EQ,09-Mar-11,1,1,INE548A01028,1,0,0.057,0.943,0.4404,72.15000153,72.5,70.5,71.69999695,71.69999695,2673078,86.82000122,87.55,85.79000092,86.25999908,86.25999908,3734887.4,bearish
23-01-2023,"Sagar Cements reports #Q3 earnings 

⭕️ Net loss of Rs 22 cr vs profit of Rs 10.5 cr (YoY)

⭕️ Revenue up 72.6% at Rs 575.7 cr vs Rs 333.7 cr (YoY)

⭕️ EBITDA up 1.8% at Rs 47.6 cr vs Rs 46.8 cr (YoY)

⭕️ Margin at 8.3% vs 14% (YoY)",SAGCEM,Sagar Cements Limited,Cement,Cement,EQ,29-Jan-07,2,1,INE229C01021,2,0.042,0.053,0.906,0.1531,224.3000031,227.6000061,212.8500061,223,223,26592,281.1200012,283.4399994,272.7200012,275.3199982,275.3199982,39156.2,bearish
23-01-2023,"Tata Communications reports Q3 earnings.

▶️Net profit down 0.3% at Rs 393.9 cr Vs Rs 395.2 cr (YoY)

▶️Revenue up 8.2% at Rs 4,528.3 cr Vs Rs 4,184.9 cr (YoY)

▶️EBITDA down 0.5% at Rs 1,077.4 cr Vs Rs 1,082.5 cr (YoY)

▶️Margin at 23.8% Vs 25.9% (YoY)",TATACOMM,Tata Communications Limited,Telecom,Telecom,EQ,12-Apr-95,10,1,INE151A01013,10,0,0.058,0.942,0.4404,1353,1387.75,1316.25,1383.699951,1383.699951,520873,1649.51001,1668.93999,1631.669995,1650.749976,1650.749976,521402.6,bearish
23-01-2023,"Tata Communications reports Q3 earnings.

▶️Net profit down 0.3% at Rs 393.9 cr Vs Rs 395.2 cr (YoY)

▶️Revenue up 8.2% at Rs 4,528.3 cr Vs Rs 4,184.9 cr (YoY)

▶️EBITDA down 0.5% at Rs 1,077.4 cr Vs Rs 1,082.5 cr (YoY)

▶️Margin at 23.8% Vs 25.9% (YoY)",TATACOMM,Tata Communications Limited,Telecom,Telecom,EQ,12-Apr-95,10,1,INE151A01013,10,0,0.058,0.942,0.4404,1353,1387.75,1316.25,1383.699951,1383.699951,520873,1649.51001,1668.93999,1631.669995,1650.749976,1650.749976,521402.6,bearish
23-01-2023,"Tata Communications reports Q3 earnings.

▶️Net profit down 0.3% at Rs 393.9 cr Vs Rs 395.2 cr (YoY)

▶️Revenue up 8.2% at Rs 4,528.3 cr Vs Rs 4,184.9 cr (YoY)

▶️EBITDA down 0.5% at Rs 1,077.4 cr Vs Rs 1,082.5 cr (YoY)

▶️Margin at 23.8% Vs 25.9% (YoY)",TATACOMM,Tata Communications Limited,Telecom,Telecom,EQ,12-Apr-95,10,1,INE151A01013,10,0,0.058,0.942,0.4404,1353,1387.75,1316.25,1383.699951,1383.699951,520873,1649.51001,1668.93999,1631.669995,1650.749976,1650.749976,521402.6,bearish
23-01-2023,"Tata Communications reports Q3 earnings.

▶️Net profit down 0.3% at Rs 393.9 cr Vs Rs 395.2 cr (YoY)

▶️Revenue up 8.2% at Rs 4,528.3 cr Vs Rs 4,184.9 cr (YoY)

▶️EBITDA down 0.5% at Rs 1,077.4 cr Vs Rs 1,082.5 cr (YoY)

▶️Margin at 23.8% Vs 25.9% (YoY)",TATACOMM,Tata Communications Limited,Telecom,Telecom,EQ,12-Apr-95,10,1,INE151A01013,10,0,0.058,0.942,0.4404,1353,1387.75,1316.25,1383.699951,1383.699951,520873,1649.51001,1668.93999,1631.669995,1650.749976,1650.749976,521402.6,bearish
23-01-2023,"Tata Communications reports Q3 earnings.

▶️Net profit down 0.3% at Rs 393.9 cr Vs Rs 395.2 cr (YoY)

▶️Revenue up 8.2% at Rs 4,528.3 cr Vs Rs 4,184.9 cr (YoY)

▶️EBITDA down 0.5% at Rs 1,077.4 cr Vs Rs 1,082.5 cr (YoY)

▶️Margin at 23.8% Vs 25.9% (YoY)",TATACOMM,Tata Communications Limited,Telecom,Telecom,EQ,12-Apr-95,10,1,INE151A01013,10,0,0.058,0.942,0.4404,1353,1387.75,1316.25,1383.699951,1383.699951,520873,1649.51001,1668.93999,1631.669995,1650.749976,1650.749976,521402.6,bearish
23-01-2023,"Tata Communications reports Q3 earnings.

▶️Net profit down 0.3% at Rs 393.9 cr Vs Rs 395.2 cr (YoY)

▶️Revenue up 8.2% at Rs 4,528.3 cr Vs Rs 4,184.9 cr (YoY)

▶️EBITDA down 0.5% at Rs 1,077.4 cr Vs Rs 1,082.5 cr (YoY)

▶️Margin at 23.8% Vs 25.9% (YoY)",TATACOMM,Tata Communications Limited,Telecom,Telecom,EQ,12-Apr-95,10,1,INE151A01013,10,0,0.058,0.942,0.4404,1353,1387.75,1316.25,1383.699951,1383.699951,520873,1649.51001,1668.93999,1631.669995,1650.749976,1650.749976,521402.6,bearish
23-01-2023,"Tata Communications reports Q3 earnings.

▶️Net profit down 0.3% at Rs 393.9 cr Vs Rs 395.2 cr (YoY)

▶️Revenue up 8.2% at Rs 4,528.3 cr Vs Rs 4,184.9 cr (YoY)

▶️EBITDA down 0.5% at Rs 1,077.4 cr Vs Rs 1,082.5 cr (YoY)

▶️Margin at 23.8% Vs 25.9% (YoY)",TATACOMM,Tata Communications Limited,Telecom,Telecom,EQ,12-Apr-95,10,1,INE151A01013,10,0,0.058,0.942,0.4404,1353,1387.75,1316.25,1383.699951,1383.699951,520873,1649.51001,1668.93999,1631.669995,1650.749976,1650.749976,521402.6,bearish
23-01-2023,"Tata Communications reports Q3 earnings.

▶️Net profit down 0.3% at Rs 393.9 cr Vs Rs 395.2 cr (YoY)

▶️Revenue up 8.2% at Rs 4,528.3 cr Vs Rs 4,184.9 cr (YoY)

▶️EBITDA down 0.5% at Rs 1,077.4 cr Vs Rs 1,082.5 cr (YoY)

▶️Margin at 23.8% Vs 25.9% (YoY)",TATACOMM,Tata Communications Limited,Telecom,Telecom,EQ,12-Apr-95,10,1,INE151A01013,10,0,0.058,0.942,0.4404,1353,1387.75,1316.25,1383.699951,1383.699951,520873,1649.51001,1668.93999,1631.669995,1650.749976,1650.749976,521402.6,bearish
23-01-2023,"Tata Communications reports Q3 earnings.

▶️Net profit down 0.3% at Rs 393.9 cr Vs Rs 395.2 cr (YoY)

▶️Revenue up 8.2% at Rs 4,528.3 cr Vs Rs 4,184.9 cr (YoY)

▶️EBITDA down 0.5% at Rs 1,077.4 cr Vs Rs 1,082.5 cr (YoY)

▶️Margin at 23.8% Vs 25.9% (YoY)",TATACOMM,Tata Communications Limited,Telecom,Telecom,EQ,12-Apr-95,10,1,INE151A01013,10,0,0.058,0.942,0.4404,1353,1387.75,1316.25,1383.699951,1383.699951,520873,1649.51001,1668.93999,1631.669995,1650.749976,1650.749976,521402.6,bearish
23-01-2023,"Tata Communications reports Q3 earnings.

▶️Net profit down 0.3% at Rs 393.9 cr Vs Rs 395.2 cr (YoY)

▶️Revenue up 8.2% at Rs 4,528.3 cr Vs Rs 4,184.9 cr (YoY)

▶️EBITDA down 0.5% at Rs 1,077.4 cr Vs Rs 1,082.5 cr (YoY)

▶️Margin at 23.8% Vs 25.9% (YoY)",TATACOMM,Tata Communications Limited,Telecom,Telecom,EQ,12-Apr-95,10,1,INE151A01013,10,0,0.058,0.942,0.4404,1353,1387.75,1316.25,1383.699951,1383.699951,520873,1649.51001,1668.93999,1631.669995,1650.749976,1650.749976,521402.6,bearish
23-01-2023,"Tata Communications reports Q3 earnings.

▶️Net profit down 0.3% at Rs 393.9 cr Vs Rs 395.2 cr (YoY)

▶️Revenue up 8.2% at Rs 4,528.3 cr Vs Rs 4,184.9 cr (YoY)

▶️EBITDA down 0.5% at Rs 1,077.4 cr Vs Rs 1,082.5 cr (YoY)

▶️Margin at 23.8% Vs 25.9% (YoY)",TATACOMM,Tata Communications Limited,Telecom,Telecom,EQ,12-Apr-95,10,1,INE151A01013,10,0,0.058,0.942,0.4404,1353,1387.75,1316.25,1383.699951,1383.699951,520873,1649.51001,1668.93999,1631.669995,1650.749976,1650.749976,521402.6,bearish
23-01-2023,"Tata Communications reports Q3 earnings.

▶️Net profit down 0.3% at Rs 393.9 cr Vs Rs 395.2 cr (YoY)

▶️Revenue up 8.2% at Rs 4,528.3 cr Vs Rs 4,184.9 cr (YoY)

▶️EBITDA down 0.5% at Rs 1,077.4 cr Vs Rs 1,082.5 cr (YoY)

▶️Margin at 23.8% Vs 25.9% (YoY)",TATACOMM,Tata Communications Limited,Telecom,Telecom,EQ,12-Apr-95,10,1,INE151A01013,10,0,0.058,0.942,0.4404,1353,1387.75,1316.25,1383.699951,1383.699951,520873,1649.51001,1668.93999,1631.669995,1650.749976,1650.749976,521402.6,bearish
23-01-2023,"NTPC completes trial operation of Unit-1 of 660 MW capacity of North Karanpura Super Thermal Power Project, (3 x 660 MW). 

It is now included in the installed capacity of NTPC Limited",NECCLTD,North Eastern Carrying Corporation Limited,Misc,Misc,EQ,02-Mar-16,10,1,INE553C01016,10,0.055,0.112,0.833,0.4588,24.95000076,25.29999924,23.79999924,24.60000038,24.60000038,190403,30.63000031,31.03999977,29.44000015,30.07000046,30.07000046,278160.4,bearish
23-01-2023,"Zensar Technologies reports Q3 earnings.

▶️Net profit up 34.7% at Rs 76.5 cr Vs Rs 56.8 cr (QoQ) 

▶️Revenue down 3% at Rs 1,197.6 cr Vs Rs 1,234.6 cr (QoQ)

▶️EBIT up 51.6% at Rs 85.2 cr Vs Rs 56.2 cr (QoQ)

▶️Margin at 7.1% Vs 4.6% (QoQ)",ZENSARTECH,Zensar Technologies Limited,,,EQ,09-Jul-03,2,1,INE520A01027,2,0,0.058,0.942,0.4404,219.5,223,223.1000061,221.3999939,219.9909973,735331,260.7100006,266.6099976,257.0899994,262.1499969,260.481662,1142274.2,bullish
23-01-2023,Welspun Corp | Associate Company East Pipes Integrated Company For Industry (#EPIC) signs contracts worth SAR (Saudi Riyal) 569 m to supply steel pipes for water #transmission,WELCORP,Welspun Corp Limited,Finance - Investments,Finance - Investments,EQ,24-May-05,5,1,INE191B01025,5,0,0.073,0.927,0.2263,227,228.1000061,224.3500061,226.3999939,226.3999939,193868,265.4200012,270.75,262.8199982,267.3,267.3,613933.4,bearish
23-01-2023,"Syngene International reports Q3 earnings.

▶️Net profit up 5.5% at Rs 109.7 cr Vs Rs 104 cr (YoY)

▶️Revenue up 22.5% at Rs 785.9 cr Vs Rs 641.4 cr (YoY)

▶️EBITDA up 13.6% at Rs 231 cr Vs Rs 203.4 cr (YoY)

▶️Margin at 29.4% Vs 31.7% (YoY)",SYNGENE,Syngene International Limited,Miscellaneous,Miscellaneous,EQ,11-Aug-15,10,1,INE398R01022,10,0,0.058,0.942,0.4404,602.5999756,609.9000244,577.2000122,605.2000122,605.2000122,250522,726.0299927,734.8699951,721.2499878,727.0700073,727.0700073,481329.4,bearish
24-01-2023,"Sunteck Realty #Q3 Update |

▶️Pre-sales up 12% at ₹396 cr vs ₹352 cr YoY
           
▶️Collections up 13% at ₹304 cr vs ₹270 cr YoY",SUNTECK,Sunteck Realty Limited,Construction,Construction,EQ,13-Nov-09,1,1,INE805D01034,1,0,0,1,0,370.3999939,379.2000122,360.2000122,376.8999939,376.8999939,311819,442.4199951,449.8599976,438.5299988,444.5100037,444.5100037,388369.6,bearish
24-01-2023,Granules India gets US FDA ANDA nod for Amphetamine mixed salts ER capsules used to treat conditions such as attention deficit hyperactivity disorder & sleeping disorders like narcolepsy,GRANULES,Granules India Limited,Pharmaceuticals,Pharmaceuticals,EQ,20-Jun-05,1,1,INE101D01020,1,0.161,0.155,0.685,-0.0516,310.25,316.7999878,288,309.2000122,309.2000122,1826085,375,379.4499939,371.2999939,374.6900024,374.6900024,973796.4,bearish
24-01-2023,#Delhivery bags order from Godrej Appliances for air cooler business supply chain solutions,GODREJCP,Godrej Consumer Products Limited,FMCG,FMCG,EQ,20-Jun-01,1,1,INE102D01028,1,0,0.124,0.876,0.1779,928,933.8499756,912.7999878,929.4000244,929.4000244,418065,1115.96001,1123.709998,1104.840002,1115.259998,1115.259998,1019047.4,bearish
24-01-2023,Rushil Decor to set up a laminate sheet manufacturing plant in Gujarat,GAEL,Gujarat Ambuja Exports Limited,Edible Oils,Edible Oils,EQ,11-Oct-00,1,1,INE036B01030,1,0,0,1,0,247,249.0500031,235.25,242.1999969,242.1999969,122148,294.7399994,298.85,289.3799988,293.7599976,293.7599976,207445.8,bearish
24-01-2023,"Indoco Remedies reports Q3 earnings

▶️Net profit down 14.7% at ₹28.1 cr vs ₹33 cr (YoY)

▶️Revenue up 11.5% at ₹399.2 cr vs ₹358 cr (YoY)

▶️EBITDA down 15.5% at ₹62 cr vs ₹73.4 cr (YoY)

▶️EBITDA margin at 15.5% vs 20.5% (YoY)",INDOCO,Indoco Remedies Limited,Pharmaceuticals,Pharmaceuticals,EQ,14-Jan-05,2,1,INE873D01024,2,0,0.065,0.935,0.4404,404.4500122,408.4500122,346,362.8999939,362.8999939,804060,476.9,482.9299927,463.3600037,469.1199951,469.1199951,282047,bearish
24-01-2023,"Snowman Logistics reports #Q3 results. 

▶️Net profit at ₹3.7 cr vs ₹0.8 cr (YoY) 
    
▶️Revenue up 49% at ₹109.4 cr vs ₹73.4 cr (YoY)
    
▶️EBITDA up 30.2% at ₹23.7 cr vs ₹18.2 cr (YoY)
    
▶️Margin at 21.7% vs 24.8",SNOWMAN,Snowman Logistics Limited,Transport & Logistics,Transport & Logistics,EQ,12-Sep-14,10,1,INE734N01019,10,0,0.071,0.929,0.4404,37.40000153,39.84999847,37,38.90000153,38.90000153,3600287,45.37000046,46.48000031,44.65999985,45.4,45.4,1173278.8,bearish
24-01-2023,DFM Foods | #Cayman acquires 21.1% #stake at ₹467/share from public #shareholders on January 17,DFMFOODS,DFM Foods Limited,,,EQ,29-Dec-16,2,1,INE456C01020,2,0,0,1,0,458.2000122,475,456,457.4500122,457.4500122,25191,548.2500061,555.9899963,546.8100037,550.1900024,550.1900024,32943.2,bullish
24-01-2023,"CG Power reports #Q3 earnings 

▶️ Net #profit down 58.2% at ₹227.9 cr vs ₹545.1 cr (YoY)

▶️ #Revenue up 14.5% at ₹1,775.4 cr vs ₹1,551 cr (YoY)

▶️ EBITDA up 32.5% at ₹275.8 cr vs ₹208.1 cr (YoY)

▶️ #Margin at 15.5% vs 13.4% (YoY)

#Q3FY23",CGPOWER,CG Power and Industrial Solutions Limited,,,EQ,01-Mar-95,2,1,INE067A01029,2,0,0,1,0,304.8500061,308.2999878,297,299.3500061,299.3500061,2343669,370.25,374.6099976,362.7,368.7,368.7,3709553,bullish
24-01-2023,"Supreme Industries reports #Q3 earnings 

▶️ Net #profit down 14.5% at ₹210 cr vs ₹245.7 cr (YoY)

▶️ #Revenue up 18.8% at ₹2,310.7 cr vs ₹1,945.1 cr (YoY)

▶️ EBITDA down 4.6% at ₹303.4 cr vs ₹317.9 cr (YoY)

▶️ #Margin at 13.1% vs 16.3% (YoY)

#Q3FY23",SUPREMEIND,Supreme Industries Limited,Plastics,Plastics,EQ,19-Jul-95,2,1,INE195A01028,2,0,0.073,0.927,0.5574,2363.199951,2432.149902,2386,2397.800049,2397.800049,101211,2872.609961,2911.419971,2838.590039,2865.57998,2865.57998,62055.6,bullish
24-01-2023,"Tata Coffee reports #Q3 earnings 

▶️ Net #Profit down 39.9% at ₹26.6 cr vs ₹44.3 cr (YoY)
 
▶️ #Revenue up 19.3% at ₹746.7 cr vs ₹626.1 cr (YoY)

▶️ EBITDA down 19.7% at ₹92.8 cr vs ₹115.6 cr (YoY)

▶️ #Margin at 12.4% vs 18.5% (YoY)     

#Q3FY23",COFFEEDAY,Coffee Day Enterprises Limited,Plantations - Tea & Coffee,Plantations - Tea & Coffee,EQ,02-Nov-15,10,1,INE335K01011,10,0,0,1,0,45.29999924,45.90000153,42.75,45.5,45.5,719680,55.33999939,55.71000061,54.73000107,54.98999863,54.98999863,846301.6,bearish
24-01-2023,"UCO Bank (@UCOBankOfficial) reports Q3 earnings.

▶️Net profit at Rs 653 cr Vs Rs 310.4 cr (YoY)

▶️NII up 10.7% at Rs 1,951.9 cr Vs Rs 1,762.6 cr (YoY)",BANKBARODA,Bank of Baroda,Banks - PSU,Banks - PSU,EQ,19-Feb-97,2,1,INE028A01039,2,0,0.094,0.906,0.4404,181,182.1000061,166.3500061,177.9499969,177.9499969,15302459,217.1100006,218.6800049,213.5700043,215.1600006,215.1600006,19808438.2,bearish
24-01-2023,Granules says price erosion may continue in Q4 as well,GRANULES,Granules India Limited,Pharmaceuticals,Pharmaceuticals,EQ,20-Jun-05,1,1,INE101D01020,1,0,0.189,0.811,0.2732,310.25,316.7999878,288,309.2000122,309.2000122,1826085,375,379.4499939,371.2999939,374.6900024,374.6900024,973796.4,bearish
24-01-2023,"Bharat Wire Ropes reports Q3 earnings.

▶️Net profit at Rs 18.9 cr Vs Rs 3 cr (YoY)
     
▶️Revenue up 39.3% at Rs 144.3 cr Vs Rs 103.6 cr (YoY)    

▶️EBITDA at Rs 36.7 cr Vs Rs 15.1 cr (YoY)     

▶️Margin a 25.4% Vs 14.6% (YoY)",BBL,Bharat Bijlee Limited,Diversified,Diversified,EQ,21-Nov-06,10,1,INE464A01028,10,0,0.065,0.935,0.4404,2703.350098,2740,2582,2663.850098,2663.850098,65551,3007.940039,3098.47998,2966.040039,3038.92002,3038.92002,68673.2,bearish
24-01-2023,"Granules India reports #Q3 earnings 

▶️ #Profit up 23.2% at ₹124.3 cr vs ₹100.9 cr (YoY)

▶️ #Revenue up 15% at ₹1,146.1 cr vs ₹996.8 cr (YoY)

▶️ EBITDA up 33.1% at ₹231.3 cr vs ₹173.7 cr (YoY)

▶️ #Margin at 20.18% vs 17.43% (YoY)

#Q3FY23",GRANULES,Granules India Limited,Pharmaceuticals,Pharmaceuticals,EQ,20-Jun-05,1,1,INE101D01020,1,0,0,1,0,310.25,316.7999878,288,309.2000122,309.2000122,1826085,375,379.4499939,371.2999939,374.6900024,374.6900024,973796.4,bearish
24-01-2023,"Kaveri Seed Company reports Q3 earnings.

⭕️Net profit at Rs 38 cr Vs Rs 7 cr (YoY)

⭕️Revenue up 14.3% at Rs 144 cr Vs Rs 126 cr (YoY)

⭕️EBITDA up 77.3% at Rs 13.3 cr Vs Rs 7.5 cr (YoY)

⭕️Margin At 9.2% Vs 6% (YoY)",KSCL,Kaveri Seed Company Limited,Pesticides & Agro Chemicals,Pesticides & Agro Chemicals,EQ,04-Oct-07,2,1,INE455I01029,2,0,0.061,0.939,0.4404,512,535,511.0499878,529.7000122,529.7000122,509888,607.8199951,617.2899963,602.6100037,610.8200012,610.8200012,128604,bearish
24-01-2023,"Sonata Software reports #Q3 earnings. 

▶️Net profit up 4.4% at ₹117.7 cr vs ₹112.7 cr (QoQ)

▶️Revenue up 51.1% at ₹2260.8 cr vs ₹1,496 cr (QoQ)

▶️EBITDA up 1% at ₹156.2 cr vs ₹154.6 cr (QoQ)

▶️EBITDA margin at 6.9% vs 10.3% (QoQ)",SONATSOFTW,Sonata Software Limited,Computers - Software Medium & Small,Computers - Software Medium & Small,EQ,28-Jul-99,1,1,INE269A01021,1,0,0.065,0.935,0.4404,600,628,616.3499756,624.2000122,624.2000122,935306,702.5800049,716.8400024,699.3,709.5699951,709.5699951,275341.6,bearish
24-01-2023,"South Indian Bank reports Q3 earnings.

⭕️Net profit of Rs 102.8 cr Vs loss of Rs 50.3 cr (YoY)

⭕️NII up 44% at Rs 825.2 cr Vs Rs 572.9 cr (YoY)",BANKBARODA,Bank of Baroda,Banks - PSU,Banks - PSU,EQ,19-Feb-97,2,1,INE028A01039,2,0.067,0.085,0.848,0.1531,181,182.1000061,166.3500061,177.9499969,177.9499969,15302459,217.1100006,218.6800049,213.5700043,215.1600006,215.1600006,19808438.2,bearish
24-01-2023,"Strides Pharma reports #Q3 #earnings 

▶️ Net loss at ₹80 cr vs loss of ₹121.7 cr (YoY)       

▶️ Revenue up 8.9% at ₹864.8 cr vs ₹794.3 cr (YoY)   
 
▶️ EBITDA at ₹116.3 cr vs ₹1.3 cr (YoY)  
      
▶️ Margin at 13.5% vs 0.2% (YoY)",STAR,Strides Pharma Science Limited,Pharmaceuticals,Pharmaceuticals,EQ,02-Feb-00,10,1,INE939A01011,10,0.099,0,0.901,-0.5574,337.7000122,348.1499939,314.3500061,318.8999939,318.8999939,1342579,399.5600037,404.8500061,390.4599976,394.9400024,394.9400024,466903.8,bullish
24-01-2023,"An #earthquake with a magnitude of 5.8 on the Richter Scale hit #Nepal at 2:28 pm today: National Center for Seismology (#NCS)

#DelhiNCR",NATIONALUM,National Aluminium Company Limited,Aluminium,Aluminium,EQ,28-Apr-99,5,1,INE139A01034,5,0,0,1,0,84.59999847,85,82.19999695,84,83,7110397,101.5,102.5800003,100.2299988,101.5299988,100.3213074,15810958.6,bearish
24-01-2023,"PNB Housing Finance reports #Q3 earnings 

▶️ Net #Profit up 42.8% at ₹269.1 cr vs ₹188 cr (YoY)    

▶️ #Revenue up 20.1% at ₹1,796.5 cr vs ₹1,495.3 cr (YoY)    

#Q3FY23 #Q3Results #earnings",HDFC,Housing Development Finance Corporation Limited,Finance,Finance,EQ,23-Oct-96,2,1,INE001A01036,2,0,0,1,0,2748,2780,2700.449951,2775.399902,2775.399902,3536820,3216.640039,3259.62002,3206.31001,3250.649902,3250.649902,3140101.4,bearish
24-01-2023,"Sona BLW Precision reports Q3 earnings. 

⭕️Net profit up 24% at Rs 107.1 cr Vs Rs 86.4 cr (YoY)

⭕️Revenue up 39% at Rs 675.2 cr Vs Rs 485.9 cr (YoY)

⭕️EBITDA up 57.1% at Rs 176.3 cr Vs Rs 111.2 cr (YoY)

⭕️Margin at 26.1% Vs 23.1% (YoY)",PRECAM,Precision Camshafts Limited,,,EQ,08-Feb-16,10,1,INE484I01029,10,0,0.057,0.943,0.4404,105.6500015,107.5999985,102.9000015,105.5500031,105.5500031,35042,127.9200012,129.9099991,126.0299988,127.8800018,127.8800018,89906.4,bearish
24-01-2023,"Elecon Engg rpts Q3 earnings.
 
⭕️Profit up 99% at Rs 62.7 cr Vs Rs 31.5 cr (YoY)
 
⭕️Rev up 43% at Rs 388.8 cr Vs Rs 271.2 cr (YoY)   
        
⭕️EBIDTA up 73% at Rs 88.5 cr Vs Rs 51.3 cr (YoY)
                                   
⭕️Margin at 23% Vs 18.9% (YoY)",ELECON,Elecon Engineering Company Limited,Engineering,Engineering,EQ,29-Sep-06,2,1,INE205B01023,2,0,0,1,0,390.7999878,397,386,384.6000061,384.6000061,520666,463.9099915,470.8,456.4900024,462.1399963,462.1399963,199543.4,bullish
24-01-2023,"PVR surges ahead of Pathaan movie release, stock closes nearly 4% higher

Tata Motors closes with a gain of over 3% ahead of its earnings tomorrow",PVR,PVR Limited,Media & Entertainment,Media & Entertainment,EQ,04-Jan-06,10,1,INE191H01014,10,0,0.124,0.876,0.5267,1631.099976,1685,1627.099976,1681.949951,1681.949951,1070273,1995.88999,2022.909985,1952.56001,1987.169995,1987.169995,1208087,bearish
24-01-2023,"Bharti Airtel confirms raising #MinimumTariffPlans in 7 circles

Bharti Airtel Spokesperson: Discontinued metered tariff & introduced an entry-level plan of Rs 155 in 7 circles",BHARTIARTL,Bharti Airtel Limited,Telecommunications - Service,Telecommunications - Service,EQ,15-Feb-02,5,1,INE397D01024,5,0,0,1,0,773,777.5499878,768,775.6500244,775.6500244,5012125,924.0200073,930.9599976,914.7099976,925.4100098,925.4100098,6110390.6,bullish
